person_id,demographic,demographic_value
56b8622f-45ae-47ce-afe8-416576b6ea6f,children,no
56b8622f-45ae-47ce-afe8-416576b6ea6f,garden,yes
724b1fdc-60d5-4f46-89d9-ffb829e65be9,global,global
724b1fdc-60d5-4f46-89d9-ffb829e65be9,gender,man
724b1fdc-60d5-4f46-89d9-ffb829e65be9,age,middle
724b1fdc-60d5-4f46-89d9-ffb829e65be9,ethnicity,white
724b1fdc-60d5-4f46-89d9-ffb829e65be9,education,older
724b1fdc-60d5-4f46-89d9-ffb829e65be9,income,middle
724b1fdc-60d5-4f46-89d9-ffb829e65be9,movement,no
724b1fdc-60d5-4f46-89d9-ffb829e65be9,dog,no
724b1fdc-60d5-4f46-89d9-ffb829e65be9,children,no
724b1fdc-60d5-4f46-89d9-ffb829e65be9,garden,yes
a7bda247-b888-4d91-8c14-efc7474a1cbf,global,global
a7bda247-b888-4d91-8c14-efc7474a1cbf,gender,man
a7bda247-b888-4d91-8c14-efc7474a1cbf,age,middle
a7bda247-b888-4d91-8c14-efc7474a1cbf,ethnicity,white
a7bda247-b888-4d91-8c14-efc7474a1cbf,education,eighteen
a7bda247-b888-4d91-8c14-efc7474a1cbf,income,higher
a7bda247-b888-4d91-8c14-efc7474a1cbf,movement,no
a7bda247-b888-4d91-8c14-efc7474a1cbf,dog,no
a7bda247-b888-4d91-8c14-efc7474a1cbf,children,no
a7bda247-b888-4d91-8c14-efc7474a1cbf,garden,yes
91593c2c-63af-488d-9b8d-9609f0b33477,global,global
91593c2c-63af-488d-9b8d-9609f0b33477,gender,man
91593c2c-63af-488d-9b8d-9609f0b33477,age,older
91593c2c-63af-488d-9b8d-9609f0b33477,ethnicity,white
91593c2c-63af-488d-9b8d-9609f0b33477,education,eighteen
91593c2c-63af-488d-9b8d-9609f0b33477,income,higher
91593c2c-63af-488d-9b8d-9609f0b33477,movement,no
91593c2c-63af-488d-9b8d-9609f0b33477,dog,no
91593c2c-63af-488d-9b8d-9609f0b33477,children,no
91593c2c-63af-488d-9b8d-9609f0b33477,garden,yes
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,global,global
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,gender,man
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,age,middle
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,ethnicity,white
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,education,older
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,movement,no
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,dog,no
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,children,yes
c6df1e8b-a518-4595-bcd5-9b7e99ea2789,garden,yes
54242795-1e96-4524-baaa-10304d83dd2e,global,global
54242795-1e96-4524-baaa-10304d83dd2e,gender,man
54242795-1e96-4524-baaa-10304d83dd2e,age,middle
54242795-1e96-4524-baaa-10304d83dd2e,ethnicity,white
54242795-1e96-4524-baaa-10304d83dd2e,education,older
54242795-1e96-4524-baaa-10304d83dd2e,income,lower
54242795-1e96-4524-baaa-10304d83dd2e,movement,yes
54242795-1e96-4524-baaa-10304d83dd2e,dog,no
54242795-1e96-4524-baaa-10304d83dd2e,children,no
54242795-1e96-4524-baaa-10304d83dd2e,garden,no
1725ebb6-4734-43b4-9732-acd5f158d03f,global,global
1725ebb6-4734-43b4-9732-acd5f158d03f,gender,man
1725ebb6-4734-43b4-9732-acd5f158d03f,age,younger
1725ebb6-4734-43b4-9732-acd5f158d03f,ethnicity,white
1725ebb6-4734-43b4-9732-acd5f158d03f,education,older
1725ebb6-4734-43b4-9732-acd5f158d03f,income,higher
1725ebb6-4734-43b4-9732-acd5f158d03f,movement,no
1725ebb6-4734-43b4-9732-acd5f158d03f,dog,no
1725ebb6-4734-43b4-9732-acd5f158d03f,children,yes
1725ebb6-4734-43b4-9732-acd5f158d03f,garden,yes
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,global,global
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,gender,man
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,age,middle
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,ethnicity,white
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,education,older
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,income,higher
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,movement,no
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,dog,no
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,children,yes
8c9d9f0b-b2ec-4e49-8c5e-49dec1421a08,garden,yes
becd1c50-786e-4546-85a9-9a13ff47e2d2,global,global
becd1c50-786e-4546-85a9-9a13ff47e2d2,gender,man
becd1c50-786e-4546-85a9-9a13ff47e2d2,age,middle
becd1c50-786e-4546-85a9-9a13ff47e2d2,ethnicity,white
becd1c50-786e-4546-85a9-9a13ff47e2d2,education,older
becd1c50-786e-4546-85a9-9a13ff47e2d2,income,higher
becd1c50-786e-4546-85a9-9a13ff47e2d2,movement,no
becd1c50-786e-4546-85a9-9a13ff47e2d2,dog,no
becd1c50-786e-4546-85a9-9a13ff47e2d2,children,yes
becd1c50-786e-4546-85a9-9a13ff47e2d2,garden,yes
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,global,global
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,gender,woman
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,age,younger
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,ethnicity,white
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,education,older
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,income,middle
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,movement,no
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,dog,yes
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,children,no
d13ec865-84d7-4e4e-8d44-37c0a2db88a3,garden,yes
96de0b90-c9ad-4085-a626-e9a46f3e6cb0,global,global
c23833a8-5061-47e7-996e-ec99ef314de1,global,global
c23833a8-5061-47e7-996e-ec99ef314de1,gender,woman
c23833a8-5061-47e7-996e-ec99ef314de1,age,middle
c23833a8-5061-47e7-996e-ec99ef314de1,ethnicity,white
c23833a8-5061-47e7-996e-ec99ef314de1,education,older
c23833a8-5061-47e7-996e-ec99ef314de1,income,lower
c23833a8-5061-47e7-996e-ec99ef314de1,movement,no
c23833a8-5061-47e7-996e-ec99ef314de1,dog,no
c23833a8-5061-47e7-996e-ec99ef314de1,children,no
c23833a8-5061-47e7-996e-ec99ef314de1,garden,yes
83d39728-b372-4525-874d-0a2f97acda41,global,global
83d39728-b372-4525-874d-0a2f97acda41,gender,man
83d39728-b372-4525-874d-0a2f97acda41,age,middle
83d39728-b372-4525-874d-0a2f97acda41,ethnicity,white
83d39728-b372-4525-874d-0a2f97acda41,education,older
83d39728-b372-4525-874d-0a2f97acda41,income,middle
83d39728-b372-4525-874d-0a2f97acda41,movement,no
83d39728-b372-4525-874d-0a2f97acda41,dog,no
83d39728-b372-4525-874d-0a2f97acda41,children,yes
83d39728-b372-4525-874d-0a2f97acda41,garden,yes
f718bf01-5277-4ab0-9684-ce4e0650c513,global,global
f718bf01-5277-4ab0-9684-ce4e0650c513,gender,man
f718bf01-5277-4ab0-9684-ce4e0650c513,age,middle
f718bf01-5277-4ab0-9684-ce4e0650c513,ethnicity,white
f718bf01-5277-4ab0-9684-ce4e0650c513,education,older
f718bf01-5277-4ab0-9684-ce4e0650c513,income,higher
f718bf01-5277-4ab0-9684-ce4e0650c513,movement,no
f718bf01-5277-4ab0-9684-ce4e0650c513,dog,no
f718bf01-5277-4ab0-9684-ce4e0650c513,children,no
f718bf01-5277-4ab0-9684-ce4e0650c513,garden,yes
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,global,global
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,gender,man
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,age,younger
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,ethnicity,white
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,education,older
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,income,higher
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,movement,no
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,dog,no
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,children,no
e0b1e896-5498-4cc9-9e18-d52ed4b88dd8,garden,yes
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,global,global
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,gender,man
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,education,older
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,income,lower
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,movement,no
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,dog,no
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,children,no
3cd5e0c7-db0b-4d3c-86c8-ca46ef5c610d,garden,yes
e38775aa-0be0-4d09-8b2b-20f8234b360e,global,global
e38775aa-0be0-4d09-8b2b-20f8234b360e,gender,man
e38775aa-0be0-4d09-8b2b-20f8234b360e,age,younger
e38775aa-0be0-4d09-8b2b-20f8234b360e,ethnicity,white
e38775aa-0be0-4d09-8b2b-20f8234b360e,education,older
e38775aa-0be0-4d09-8b2b-20f8234b360e,income,higher
e38775aa-0be0-4d09-8b2b-20f8234b360e,movement,no
e38775aa-0be0-4d09-8b2b-20f8234b360e,dog,no
e38775aa-0be0-4d09-8b2b-20f8234b360e,children,yes
e38775aa-0be0-4d09-8b2b-20f8234b360e,garden,yes
c1b8f725-5a36-4d31-85e6-cc8bcd2c5af8,global,global
c5184d1a-52e8-438c-9040-6fd726590465,global,global
c5184d1a-52e8-438c-9040-6fd726590465,gender,man
c5184d1a-52e8-438c-9040-6fd726590465,age,middle
c5184d1a-52e8-438c-9040-6fd726590465,ethnicity,white
c5184d1a-52e8-438c-9040-6fd726590465,education,older
c5184d1a-52e8-438c-9040-6fd726590465,income,middle
c5184d1a-52e8-438c-9040-6fd726590465,movement,no
c5184d1a-52e8-438c-9040-6fd726590465,dog,no
c5184d1a-52e8-438c-9040-6fd726590465,children,yes
c5184d1a-52e8-438c-9040-6fd726590465,garden,yes
99b53469-70f9-4186-8a2e-25d652591c50,global,global
99b53469-70f9-4186-8a2e-25d652591c50,gender,man
99b53469-70f9-4186-8a2e-25d652591c50,age,older
99b53469-70f9-4186-8a2e-25d652591c50,ethnicity,white
99b53469-70f9-4186-8a2e-25d652591c50,education,older
99b53469-70f9-4186-8a2e-25d652591c50,income,middle
99b53469-70f9-4186-8a2e-25d652591c50,movement,no
99b53469-70f9-4186-8a2e-25d652591c50,dog,yes
99b53469-70f9-4186-8a2e-25d652591c50,children,no
99b53469-70f9-4186-8a2e-25d652591c50,garden,yes
69fba0b8-0a09-48ad-8627-efc5480038d1,global,global
69fba0b8-0a09-48ad-8627-efc5480038d1,gender,man
69fba0b8-0a09-48ad-8627-efc5480038d1,age,middle
69fba0b8-0a09-48ad-8627-efc5480038d1,ethnicity,white
69fba0b8-0a09-48ad-8627-efc5480038d1,education,older
69fba0b8-0a09-48ad-8627-efc5480038d1,income,middle
69fba0b8-0a09-48ad-8627-efc5480038d1,movement,no
69fba0b8-0a09-48ad-8627-efc5480038d1,dog,yes
69fba0b8-0a09-48ad-8627-efc5480038d1,children,yes
69fba0b8-0a09-48ad-8627-efc5480038d1,garden,yes
9e8afd41-d429-4703-b15d-f89e6e006786,global,global
9e8afd41-d429-4703-b15d-f89e6e006786,gender,man
9e8afd41-d429-4703-b15d-f89e6e006786,age,middle
9e8afd41-d429-4703-b15d-f89e6e006786,ethnicity,white
9e8afd41-d429-4703-b15d-f89e6e006786,education,older
9e8afd41-d429-4703-b15d-f89e6e006786,income,higher
9e8afd41-d429-4703-b15d-f89e6e006786,movement,no
9e8afd41-d429-4703-b15d-f89e6e006786,dog,no
9e8afd41-d429-4703-b15d-f89e6e006786,children,no
9e8afd41-d429-4703-b15d-f89e6e006786,garden,yes
1a098aaf-8be5-4403-8c43-01223c6e896d,global,global
1a098aaf-8be5-4403-8c43-01223c6e896d,gender,man
1a098aaf-8be5-4403-8c43-01223c6e896d,age,younger
1a098aaf-8be5-4403-8c43-01223c6e896d,ethnicity,white
1a098aaf-8be5-4403-8c43-01223c6e896d,education,older
1a098aaf-8be5-4403-8c43-01223c6e896d,dog,yes
1a098aaf-8be5-4403-8c43-01223c6e896d,children,no
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,global,global
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,gender,man
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,age,younger
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,ethnicity,white
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,education,older
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,income,higher
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,movement,no
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,dog,no
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,children,no
5ee81abc-a170-4ed1-a514-cf9fb7346f0b,garden,yes
88b3d6ee-c420-4768-b14e-ac307173b860,global,global
88b3d6ee-c420-4768-b14e-ac307173b860,gender,man
88b3d6ee-c420-4768-b14e-ac307173b860,age,younger
88b3d6ee-c420-4768-b14e-ac307173b860,ethnicity,other
88b3d6ee-c420-4768-b14e-ac307173b860,education,older
88b3d6ee-c420-4768-b14e-ac307173b860,income,lower
88b3d6ee-c420-4768-b14e-ac307173b860,dog,no
88b3d6ee-c420-4768-b14e-ac307173b860,children,no
88b3d6ee-c420-4768-b14e-ac307173b860,garden,no
272abcc8-b6b4-447a-8d18-4237073f6779,global,global
272abcc8-b6b4-447a-8d18-4237073f6779,gender,man
272abcc8-b6b4-447a-8d18-4237073f6779,age,younger
272abcc8-b6b4-447a-8d18-4237073f6779,ethnicity,white
272abcc8-b6b4-447a-8d18-4237073f6779,education,sixteen
272abcc8-b6b4-447a-8d18-4237073f6779,income,lower
272abcc8-b6b4-447a-8d18-4237073f6779,movement,yes
272abcc8-b6b4-447a-8d18-4237073f6779,dog,no
272abcc8-b6b4-447a-8d18-4237073f6779,children,no
272abcc8-b6b4-447a-8d18-4237073f6779,garden,yes
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,global,global
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,gender,man
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,age,middle
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,ethnicity,white
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,education,eighteen
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,income,higher
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,movement,no
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,dog,yes
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,children,no
f1fd0279-d65f-43ed-a8a5-db62ad1de82c,garden,yes
071d5883-787e-45bc-9253-577389806df7,global,global
071d5883-787e-45bc-9253-577389806df7,gender,man
071d5883-787e-45bc-9253-577389806df7,age,younger
071d5883-787e-45bc-9253-577389806df7,ethnicity,white
071d5883-787e-45bc-9253-577389806df7,education,older
071d5883-787e-45bc-9253-577389806df7,income,lower
071d5883-787e-45bc-9253-577389806df7,movement,no
071d5883-787e-45bc-9253-577389806df7,dog,no
071d5883-787e-45bc-9253-577389806df7,children,no
071d5883-787e-45bc-9253-577389806df7,garden,yes
2922e3b4-dc4e-4ef0-930f-074b819b15d8,global,global
2922e3b4-dc4e-4ef0-930f-074b819b15d8,gender,man
2922e3b4-dc4e-4ef0-930f-074b819b15d8,age,middle
2922e3b4-dc4e-4ef0-930f-074b819b15d8,ethnicity,white
2922e3b4-dc4e-4ef0-930f-074b819b15d8,education,older
2922e3b4-dc4e-4ef0-930f-074b819b15d8,movement,no
2922e3b4-dc4e-4ef0-930f-074b819b15d8,dog,yes
2922e3b4-dc4e-4ef0-930f-074b819b15d8,children,no
2922e3b4-dc4e-4ef0-930f-074b819b15d8,garden,yes
7adef05b-32b5-48b6-8f2b-0231db3e82b8,global,global
7adef05b-32b5-48b6-8f2b-0231db3e82b8,gender,man
7adef05b-32b5-48b6-8f2b-0231db3e82b8,age,middle
7adef05b-32b5-48b6-8f2b-0231db3e82b8,ethnicity,white
7adef05b-32b5-48b6-8f2b-0231db3e82b8,education,eighteen
7adef05b-32b5-48b6-8f2b-0231db3e82b8,income,middle
7adef05b-32b5-48b6-8f2b-0231db3e82b8,movement,no
7adef05b-32b5-48b6-8f2b-0231db3e82b8,dog,no
7adef05b-32b5-48b6-8f2b-0231db3e82b8,children,no
7adef05b-32b5-48b6-8f2b-0231db3e82b8,garden,yes
3e869f1c-d683-4267-88d1-ad8621b9b754,global,global
3e869f1c-d683-4267-88d1-ad8621b9b754,gender,man
3e869f1c-d683-4267-88d1-ad8621b9b754,age,older
3e869f1c-d683-4267-88d1-ad8621b9b754,ethnicity,white
3e869f1c-d683-4267-88d1-ad8621b9b754,education,eighteen
3e869f1c-d683-4267-88d1-ad8621b9b754,income,middle
3e869f1c-d683-4267-88d1-ad8621b9b754,movement,no
3e869f1c-d683-4267-88d1-ad8621b9b754,dog,no
3e869f1c-d683-4267-88d1-ad8621b9b754,children,no
3e869f1c-d683-4267-88d1-ad8621b9b754,garden,yes
d31697a1-bf8d-4c8c-89d2-707c12925ec8,global,global
d31697a1-bf8d-4c8c-89d2-707c12925ec8,gender,man
d31697a1-bf8d-4c8c-89d2-707c12925ec8,age,older
d31697a1-bf8d-4c8c-89d2-707c12925ec8,ethnicity,white
d31697a1-bf8d-4c8c-89d2-707c12925ec8,education,eighteen
d31697a1-bf8d-4c8c-89d2-707c12925ec8,income,middle
d31697a1-bf8d-4c8c-89d2-707c12925ec8,movement,no
d31697a1-bf8d-4c8c-89d2-707c12925ec8,dog,no
d31697a1-bf8d-4c8c-89d2-707c12925ec8,children,no
d31697a1-bf8d-4c8c-89d2-707c12925ec8,garden,yes
464ef809-da6e-4f4a-b121-580bf98a7865,global,global
464ef809-da6e-4f4a-b121-580bf98a7865,gender,man
464ef809-da6e-4f4a-b121-580bf98a7865,age,younger
464ef809-da6e-4f4a-b121-580bf98a7865,ethnicity,white
464ef809-da6e-4f4a-b121-580bf98a7865,education,older
464ef809-da6e-4f4a-b121-580bf98a7865,income,higher
464ef809-da6e-4f4a-b121-580bf98a7865,movement,no
464ef809-da6e-4f4a-b121-580bf98a7865,dog,no
464ef809-da6e-4f4a-b121-580bf98a7865,children,no
464ef809-da6e-4f4a-b121-580bf98a7865,garden,yes
95f788c0-0f30-4bff-b7de-a1299e68480e,global,global
95f788c0-0f30-4bff-b7de-a1299e68480e,gender,man
95f788c0-0f30-4bff-b7de-a1299e68480e,age,middle
95f788c0-0f30-4bff-b7de-a1299e68480e,ethnicity,white
95f788c0-0f30-4bff-b7de-a1299e68480e,education,older
95f788c0-0f30-4bff-b7de-a1299e68480e,income,higher
95f788c0-0f30-4bff-b7de-a1299e68480e,movement,yes
95f788c0-0f30-4bff-b7de-a1299e68480e,dog,yes
95f788c0-0f30-4bff-b7de-a1299e68480e,children,no
95f788c0-0f30-4bff-b7de-a1299e68480e,garden,yes
f2a281a8-a43c-46ed-8758-a625c08ab912,global,global
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,global,global
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,gender,woman
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,age,older
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,ethnicity,white
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,education,older
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,income,middle
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,movement,yes
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,dog,yes
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,children,no
32b3e3f4-636c-49f9-9d9f-bba2966dc3a2,garden,yes
1e58dece-1f9f-468a-90b0-28832d876d01,global,global
1e58dece-1f9f-468a-90b0-28832d876d01,gender,man
1e58dece-1f9f-468a-90b0-28832d876d01,age,older
1e58dece-1f9f-468a-90b0-28832d876d01,ethnicity,white
1e58dece-1f9f-468a-90b0-28832d876d01,education,older
1e58dece-1f9f-468a-90b0-28832d876d01,income,middle
1e58dece-1f9f-468a-90b0-28832d876d01,movement,no
1e58dece-1f9f-468a-90b0-28832d876d01,dog,yes
1e58dece-1f9f-468a-90b0-28832d876d01,children,no
1e58dece-1f9f-468a-90b0-28832d876d01,garden,yes
134b2b9d-0047-41aa-a0f9-ed61337f2d39,global,global
134b2b9d-0047-41aa-a0f9-ed61337f2d39,gender,man
134b2b9d-0047-41aa-a0f9-ed61337f2d39,age,middle
134b2b9d-0047-41aa-a0f9-ed61337f2d39,ethnicity,white
134b2b9d-0047-41aa-a0f9-ed61337f2d39,education,older
134b2b9d-0047-41aa-a0f9-ed61337f2d39,income,middle
134b2b9d-0047-41aa-a0f9-ed61337f2d39,movement,no
134b2b9d-0047-41aa-a0f9-ed61337f2d39,dog,yes
134b2b9d-0047-41aa-a0f9-ed61337f2d39,children,no
134b2b9d-0047-41aa-a0f9-ed61337f2d39,garden,yes
d78238b2-5a38-4831-9e2b-553422ac2960,global,global
d78238b2-5a38-4831-9e2b-553422ac2960,gender,woman
d78238b2-5a38-4831-9e2b-553422ac2960,age,middle
d78238b2-5a38-4831-9e2b-553422ac2960,ethnicity,white
d78238b2-5a38-4831-9e2b-553422ac2960,education,older
d78238b2-5a38-4831-9e2b-553422ac2960,income,middle
d78238b2-5a38-4831-9e2b-553422ac2960,movement,no
d78238b2-5a38-4831-9e2b-553422ac2960,dog,no
d78238b2-5a38-4831-9e2b-553422ac2960,children,no
d78238b2-5a38-4831-9e2b-553422ac2960,garden,yes
e8ec849b-ea7f-424e-8573-384d8edddc27,global,global
e8ec849b-ea7f-424e-8573-384d8edddc27,gender,woman
e8ec849b-ea7f-424e-8573-384d8edddc27,age,middle
e8ec849b-ea7f-424e-8573-384d8edddc27,ethnicity,white
e8ec849b-ea7f-424e-8573-384d8edddc27,education,older
e8ec849b-ea7f-424e-8573-384d8edddc27,income,higher
e8ec849b-ea7f-424e-8573-384d8edddc27,movement,no
e8ec849b-ea7f-424e-8573-384d8edddc27,dog,no
e8ec849b-ea7f-424e-8573-384d8edddc27,children,no
e8ec849b-ea7f-424e-8573-384d8edddc27,garden,yes
2c68f6fa-d063-4c19-8022-b0d303d6ba48,global,global
6cef7a49-d92c-4489-8699-ef566c7907aa,global,global
6cef7a49-d92c-4489-8699-ef566c7907aa,gender,woman
6cef7a49-d92c-4489-8699-ef566c7907aa,age,middle
6cef7a49-d92c-4489-8699-ef566c7907aa,ethnicity,white
6cef7a49-d92c-4489-8699-ef566c7907aa,education,sixteen
6cef7a49-d92c-4489-8699-ef566c7907aa,income,lower
6cef7a49-d92c-4489-8699-ef566c7907aa,movement,yes
6cef7a49-d92c-4489-8699-ef566c7907aa,dog,yes
6cef7a49-d92c-4489-8699-ef566c7907aa,children,no
6cef7a49-d92c-4489-8699-ef566c7907aa,garden,yes
9d8138ca-b8f5-489f-8420-87069dfcdfdb,global,global
9d8138ca-b8f5-489f-8420-87069dfcdfdb,gender,man
9d8138ca-b8f5-489f-8420-87069dfcdfdb,age,middle
9d8138ca-b8f5-489f-8420-87069dfcdfdb,ethnicity,white
9d8138ca-b8f5-489f-8420-87069dfcdfdb,education,eighteen
9d8138ca-b8f5-489f-8420-87069dfcdfdb,movement,yes
9d8138ca-b8f5-489f-8420-87069dfcdfdb,dog,yes
9d8138ca-b8f5-489f-8420-87069dfcdfdb,children,no
9d8138ca-b8f5-489f-8420-87069dfcdfdb,garden,yes
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,global,global
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,gender,woman
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,age,older
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,ethnicity,white
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,education,older
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,income,middle
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,movement,no
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,dog,no
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,children,no
5b7ce1fb-18b3-4282-9e22-c3bb9d640f4c,garden,yes
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,global,global
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,gender,woman
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,age,older
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,ethnicity,white
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,education,eighteen
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,income,middle
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,movement,no
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,dog,no
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,children,no
e94a3777-2ab4-478b-a8e1-74c3b4c4f34b,garden,yes
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,global,global
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,gender,woman
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,age,middle
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,ethnicity,other
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,education,older
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,income,higher
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,movement,no
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,dog,yes
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,children,no
4510be71-8f6d-41e7-93ea-5f334d9c4cb9,garden,yes
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,global,global
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,gender,woman
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,age,middle
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,ethnicity,white
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,education,older
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,movement,no
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,dog,no
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,children,yes
5f1071a3-b3ba-4902-9bfd-6e9c46ad49c4,garden,yes
043d0184-7fb8-42f0-9222-318be3af372b,global,global
043d0184-7fb8-42f0-9222-318be3af372b,gender,man
043d0184-7fb8-42f0-9222-318be3af372b,age,middle
043d0184-7fb8-42f0-9222-318be3af372b,ethnicity,other
043d0184-7fb8-42f0-9222-318be3af372b,education,eighteen
043d0184-7fb8-42f0-9222-318be3af372b,movement,no
043d0184-7fb8-42f0-9222-318be3af372b,dog,no
043d0184-7fb8-42f0-9222-318be3af372b,children,no
043d0184-7fb8-42f0-9222-318be3af372b,garden,yes
438dac77-5c4f-459c-817b-3587fd0fd704,global,global
438dac77-5c4f-459c-817b-3587fd0fd704,gender,man
438dac77-5c4f-459c-817b-3587fd0fd704,age,older
438dac77-5c4f-459c-817b-3587fd0fd704,ethnicity,other
438dac77-5c4f-459c-817b-3587fd0fd704,education,older
438dac77-5c4f-459c-817b-3587fd0fd704,income,lower
438dac77-5c4f-459c-817b-3587fd0fd704,movement,no
438dac77-5c4f-459c-817b-3587fd0fd704,dog,no
438dac77-5c4f-459c-817b-3587fd0fd704,children,no
438dac77-5c4f-459c-817b-3587fd0fd704,garden,yes
03307255-1790-4206-a0ea-5cd6e3396cd8,global,global
